id,DAY(upload_date),MONTH(upload_date),YEAR(upload_date),q_score,likes_rate,comments_rate,like_count,dislike_count,view_count,COUNT(comments),MEAN(comments.likes),SKEW(comments.likes),MIN(comments.likes),NUM_UNIQUE(comments.username),channel_id,username_channel
nyTjxgP7T6w,1,2,2018,0.911482085,9.421345094,0.745776209,11736,543,1245682,126,11.57936508,5.77680657,1,118,UCM7FTcrsCU2NpQ7ywJ3vemw,SVM TV
mBIyi7ISHWo,2,2,2018,0.554975706,1.55978358,0.077628118,4320,1236,2769615,91,6.208791209,4.90585432,1,77,UCTZfshAstC5XukpE3OY62Jg,Phim Hài - Bình Minh Film
Y1k6YOepgQA,3,2,2018,0.535809019,1.294994332,0.107542782,289,87,223167,6,2.333333333,0.075065711,1,5,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
_YR5MOZbxEI,3,2,2018,0.915159428,7.925529279,0.520696248,90215,3996,11382836,423,35.46335697,6.185593737,1,404,UC0jDoh3tVXCaqJ6oTve8ebA,FAP TV
jxRGXAP9FCE,3,2,2018,0.587136929,1.189397255,0.213614503,1147,298,964354,47,2.319148936,5.055341042,1,39,UCJtEP0GoT7Xndn3LZKrgVxA,Phim Hài Hay - Phim Hài Việt
yp0kdCB1vFY,3,2,2018,0.564866629,1.942517775,0.518336636,16778,4665,8637244,207,15.14492754,3.953048997,1,199,UCTZfshAstC5XukpE3OY62Jg,Phim Hài - Bình Minh Film
jDtDz_BRxc0,4,2,2018,0.663087248,1.948857447,0.097600292,619,125,317622,9,1.888888889,1.77080572,1,8,UCJtEP0GoT7Xndn3LZKrgVxA,Phim Hài Hay - Phim Hài Việt
psD4ciLpi4Y,5,2,2018,0.892409896,8.387042625,0.683634336,12391,704,1477398,207,9.913043478,4.71473604,1,191,UCM7FTcrsCU2NpQ7ywJ3vemw,SVM TV
kLzE0fldfE8,6,2,2018,0.637741935,3.214371342,0.189105497,7615,1684,2369048,154,6.597402597,5.493897428,1,146,UCJtEP0GoT7Xndn3LZKrgVxA,Phim Hài Hay - Phim Hài Việt
vRn7IfAECsQ,6,2,2018,0.73580786,2.170632491,0.289782171,397,60,182896,13,2.692307692,0.838313881,1,9,UCTZfshAstC5XukpE3OY62Jg,Phim Hài - Bình Minh Film
wUIeDFbi-uI,6,2,2018,0.910103764,8.837991788,0.225947869,88635,4171,10028862,327,19.19877676,5.619870069,1,313,UC0jDoh3tVXCaqJ6oTve8ebA,FAP TV
xNp3QbjGOjA,6,2,2018,0.765151515,7.705593198,1.262123024,116,15,15054,6,1.5,0,1,5,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
IbxJIM9ObSk,7,2,2018,0.744290193,4.062267233,0.252457286,1947,285,479289,80,3.7125,2.871063698,1,72,UCJtEP0GoT7Xndn3LZKrgVxA,Phim Hài Hay - Phim Hài Việt
XJW4SODoUqE,8,2,2018,0.662677305,3.519434788,0.180195061,1875,380,532756,24,4.708333333,1.416643605,1,23,UCJtEP0GoT7Xndn3LZKrgVxA,Phim Hài Hay - Phim Hài Việt
hHvc4_NqFSs,8,2,2018,0.490123457,1.574942996,0.250737193,603,206,382871,51,2.725490196,2.520590536,1,40,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
jp73FLvPTIk,9,2,2018,0.351137311,1.923575473,0.878622133,11345,5448,5897871,199,10.73366834,5.519799433,1,187,UCTZfshAstC5XukpE3OY62Jg,Phim Hài - Bình Minh Film
vrMOrxlQiAU,9,2,2018,0.762523273,2.813603011,0.166446861,19879,2678,7065318,243,13.34156379,5.074975757,1,220,UCJtEP0GoT7Xndn3LZKrgVxA,Phim Hài Hay - Phim Hài Việt
Ol-ehpKNMDk,10,2,2018,0.401840491,1.51146526,0.51708022,228,97,150847,34,2.911764706,1.645820941,1,30,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
QjpZQa8Clfg,10,2,2018,0.891107518,7.781785326,0.621425059,11696,673,1502997,164,9.359756098,5.852986759,1,150,UCM7FTcrsCU2NpQ7ywJ3vemw,SVM TV
jvus20BoTxw,10,2,2018,0.269058296,0.832929668,0.11223875,141,81,169282,6,1,0,1,5,UCJtEP0GoT7Xndn3LZKrgVxA,Phim Hài Hay - Phim Hài Việt
Yt1Aku_KxUI,11,2,2018,0.525547445,1.423370651,0.465332713,104,32,73066,12,2.333333333,2.331656077,1,6,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
w7uoG3X6eTI,11,2,2018,0.531400966,1.553252019,0.114450149,475,145,305810,12,2.25,0.976303237,1,11,UCJtEP0GoT7Xndn3LZKrgVxA,Phim Hài Hay - Phim Hài Việt
ANk-wxz3kQM,12,2,2018,0.375,1.512096774,0.224014337,27,12,17856,2,1,,1,1,UCJtEP0GoT7Xndn3LZKrgVxA,Phim Hài Hay - Phim Hài Việt
jx5vWyQnhDg,12,2,2018,0.612745098,2.226146553,0.113058945,2796,671,1255982,68,2.676470588,2.971623273,1,66,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
yWUFIAJPh4c,12,2,2018,0.494825192,1.96042598,0.564969507,11843,4002,6041034,151,10.56953642,7.381478473,1,141,UCTZfshAstC5XukpE3OY62Jg,Phim Hài - Bình Minh Film
CiLXK9UQkMo,13,2,2018,0.388571429,1.601576937,0.426793854,364,160,227276,56,2.035714286,2.00605565,1,45,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
IkWo53V8Yks,13,2,2018,0.573643411,1.108324097,0.127603103,304,82,274288,18,2.055555556,2.572119956,1,15,UCJtEP0GoT7Xndn3LZKrgVxA,Phim Hài Hay - Phim Hài Việt
NI0y6SZ3aJs,13,2,2018,0.673859735,2.729910118,0.084809634,1706,332,624929,15,3.933333333,0.31608191,1,12,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
O14toO8we6I,14,2,2018,0.394736842,1.392011993,0.214155691,26,11,18678,1,1,,1,1,UCJtEP0GoT7Xndn3LZKrgVxA,Phim Hài Hay - Phim Hài Việt
UDKGjvWRyyY,14,2,2018,0.646202981,2.27219728,0.069567058,2319,498,1020598,13,5.538461538,-0.545435599,1,13,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
d-mAiOf5m-k,14,2,2018,0.41774346,1.155802305,0.063211954,4498,1847,3891669,40,4.1,3.842979643,1,36,UCTZfshAstC5XukpE3OY62Jg,Phim Hài - Bình Minh Film
q__YEU2Xq7U,14,2,2018,0.898298705,7.551192751,0.843879329,12608,675,1669670,204,12.99019608,5.51641573,1,185,UCM7FTcrsCU2NpQ7ywJ3vemw,SVM TV
0Zeiwqc9dIw,15,2,2018,0.566210046,2.047560888,0.035922121,171,47,83514,1,4,,4,0,UCJtEP0GoT7Xndn3LZKrgVxA,Phim Hài Hay - Phim Hài Việt
RBp_lhracYI,15,2,2018,0.697674419,1.868188895,0.25947068,36,6,19270,3,2,0,2,2,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
fhWhDTm1W5A,15,2,2018,0.537217186,1.611921636,0.08902741,20858,6279,12939835,223,4.107623318,5.025401289,1,211,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
lueHS8oXKZc,15,2,2018,0.67736797,1.788368861,0.070290944,6844,1316,3826951,100,3.84,4.239036984,1,98,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
6UzvO4_M0TQ,17,2,2018,0.466165414,1.164717466,0.192118345,97,35,83282,7,1.428571429,1.759815441,1,4,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
I7n7hVuhExY,17,2,2018,0.626495726,1.851920369,0.134366462,951,218,513521,25,2.04,1.283003109,1,25,UCJtEP0GoT7Xndn3LZKrgVxA,Phim Hài Hay - Phim Hài Việt
Toe0VdwQJaY,17,2,2018,0.671895425,3.068029595,0.297680493,639,125,208277,15,1.266666667,1.1763539,1,14,UCJtEP0GoT7Xndn3LZKrgVxA,Phim Hài Hay - Phim Hài Việt
__cl4nNj5FA,17,2,2018,0.521651173,1.678734709,0.390588797,15795,4965,9408872,252,9.444444444,7.972175787,1,245,UCTZfshAstC5XukpE3OY62Jg,Phim Hài - Bình Minh Film
j8UI5XSjnNs,17,2,2018,0.614404079,1.954573027,0.054536652,3799,907,1943647,44,2.636363636,3.065823336,1,39,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
89JEeq-XNg4,18,2,2018,0.57217023,1.790878271,0.601991584,11507,3131,6425339,215,11.57209302,6.592010034,1,207,UCTZfshAstC5XukpE3OY62Jg,Phim Hài - Bình Minh Film
9tPwcT5roIw,20,2,2018,0.667408231,2.417911475,0.078517588,2248,448,929728,22,2.363636364,2.611923655,1,20,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
BZj9tzDfSp8,20,2,2018,0.805369128,3.307290812,0.279027016,403,43,121852,22,2.681818182,1.771147974,1,19,UCJtEP0GoT7Xndn3LZKrgVxA,Phim Hài Hay - Phim Hài Việt
CvlWzyR1fR0,21,2,2018,0.664862427,2.327165399,0.085770866,1845,371,792810,17,4.529411765,1.660621873,1,16,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
WTY4kZm3Z5g,21,2,2018,0.571428571,1.947768017,0.357753309,49,13,25157,3,1.666666667,1.732050808,1,2,UCJtEP0GoT7Xndn3LZKrgVxA,Phim Hài Hay - Phim Hài Việt
aPM62iYi13g,22,2,2018,0.409435552,1.007587034,0.114498527,836,350,829705,11,3.090909091,1.590791094,1,9,UCJtEP0GoT7Xndn3LZKrgVxA,Phim Hài Hay - Phim Hài Việt
hkzurBnzlhY,22,2,2018,0.875743163,9.38909381,0.88890829,4732,313,503989,93,6.204301075,4.751006693,1,86,UCM7FTcrsCU2NpQ7ywJ3vemw,SVM TV
E1LiUrYt7gI,23,2,2018,0.466976744,1.620985592,0.104911504,788,286,486124,9,3.444444444,1.439460486,2,7,UCJtEP0GoT7Xndn3LZKrgVxA,Phim Hài Hay - Phim Hài Việt
SzbU8F8Q_t0,23,2,2018,0.523176067,1.733744352,0.064739496,38644,12097,22289330,161,12.29192547,5.048967535,1,153,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
TEUokv8VOhQ,23,2,2018,0.449718339,1.262360844,0.164790053,6948,2637,5503973,134,4.962686567,5.308406211,1,130,UCTZfshAstC5XukpE3OY62Jg,Phim Hài - Bình Minh Film
pXepvUC1yM4,23,2,2018,0.48,1.546483843,0.145157328,277,97,179116,15,1.933333333,0.09249089,1,14,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
28J01z9f0Dk,24,2,2018,0.778225806,4.167534903,0.492526852,220,27,52789,13,2.307692308,3.321442494,1,11,UCL2BnoeVmDODuNEPuxobpug,SITCOM FOR LIFE
4LGDtJShmWI,24,2,2018,0.855555556,3.958035289,0.572246066,83,6,20970,0,,,,,UCL2BnoeVmDODuNEPuxobpug,SITCOM FOR LIFE
4grimfK_fWw,24,2,2018,0.778409091,2.181940248,0.19581515,156,19,71496,4,1.25,2,1,4,UCL2BnoeVmDODuNEPuxobpug,SITCOM FOR LIFE
5XkW2bTvfYs,24,2,2018,0.814741036,2.480807816,0.272616244,455,46,183408,22,2.727272727,0.685019164,1,19,UCL2BnoeVmDODuNEPuxobpug,SITCOM FOR LIFE
JsZ8QIYOSm8,24,2,2018,0.857142857,2.287187591,0.145548301,110,8,48094,1,1,,1,1,UCL2BnoeVmDODuNEPuxobpug,SITCOM FOR LIFE
MdazhYrVsUQ,24,2,2018,0.765550239,2.920774005,0.285727892,184,24,62997,3,1.666666667,-1.732050808,1,3,UCL2BnoeVmDODuNEPuxobpug,SITCOM FOR LIFE
vDrqaE_XSjs,24,2,2018,0.909090909,6.897466507,1.459079454,52,2,7539,5,1.2,2.236067977,1,5,UCL2BnoeVmDODuNEPuxobpug,SITCOM FOR LIFE
qIUCZQwnfCo,26,2,2018,0.528181418,1.521560112,0.042533525,3470,1071,2280554,27,4.296296296,3.246882266,1,23,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
ADa3ppu8U0w,28,2,2018,0.503724838,1.607919248,0.335279809,4743,1565,2949775,478,10.32217573,2.965736185,1,396,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
U1bdCcyf5Bs,1,3,2018,0.660162602,1.617086581,0.183903964,510,104,315382,3,6,-1.152069638,2,2,UCTZfshAstC5XukpE3OY62Jg,Phim Hài - Bình Minh Film
tqKetSEDxyA,1,3,2018,0.53515625,1.63451994,0.0599864,3733,1130,2283851,0,,,,,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
7q3Hdfoxd3A,4,3,2018,0.676844784,2.325915358,0.183624897,988,190,424779,30,2.133333333,4.068249514,1,26,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
8X9uaNRd3G0,5,3,2018,0.374951199,1.124042221,0.066773521,8804,4002,7832446,34,6.941176471,3.09565481,1,32,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
HUCA7HYH-Gs,6,3,2018,0.774916944,3.482752548,0.254358332,1068,135,306654,20,5.55,1.892082273,1,19,UCTZfshAstC5XukpE3OY62Jg,Phim Hài - Bình Minh Film
PW7uqEjGidg,7,3,2018,0.849112426,3.367730236,0.140322093,312,25,92644,5,2.4,1.530960621,1,5,UCZOnKo2JsXRX5AGVLa9Jd9w,Nam Việt Comedy
ovW4PPwECf0,8,3,2018,0.385684743,1.455575966,0.081830888,6030,2673,4142690,170,4.282352941,3.03081644,1,132,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
cNs6TxX_pXs,9,3,2018,0.634604299,2.593635088,0.088074871,9924,2218,3826290,108,4.740740741,4.948053667,1,103,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
Mrds37eDuTY,10,3,2018,0.904688077,9.643066733,1.635710521,12899,645,1337645,309,12.18446602,6.551992842,1,270,UCM7FTcrsCU2NpQ7ywJ3vemw,SVM TV
MEWZcsqxAcU,11,3,2018,0.915937296,8.785126396,0.479528748,131998,5791,15025168,499,36.03406814,12.83665179,1,482,UC0jDoh3tVXCaqJ6oTve8ebA,FAP TV
fkM0Bm0ZaL4,11,3,2018,0.537216828,2.201027146,0.306472134,237,71,107677,14,1.642857143,2.242851475,1,13,UCTZfshAstC5XukpE3OY62Jg,Phim Hài - Bình Minh Film
_voMvkR2wIE,14,3,2018,0.61295045,3.192883895,0.253700731,7161,1718,2242800,250,14.492,4.4469466,1,211,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
XU8Gp50gxJU,17,3,2018,0.893415646,8.121822282,0.523978947,136635,7691,16823195,639,34.5915493,7.913986206,1,619,UC0jDoh3tVXCaqJ6oTve8ebA,FAP TV
qRNI8u3hda0,20,3,2018,0.889916209,7.663151763,0.48857106,127549,7429,16644457,512,48.37890625,9.801527847,1,491,UC0jDoh3tVXCaqJ6oTve8ebA,FAP TV
ARZ2PdpOz9E,21,3,2018,0.897487681,8.256113876,1.16769458,11744,634,1422461,211,20.60663507,8.982523162,1,200,UCM7FTcrsCU2NpQ7ywJ3vemw,SVM TV
pTrcd3reZjo,21,3,2018,0.607329843,1.895182767,0.185802232,153,37,80731,9,2.111111111,2.608042857,1,8,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
mArXomo1jqo,22,3,2018,0.575342466,2.684121303,0.18835939,57,15,21236,0,,,,,UCZOnKo2JsXRX5AGVLa9Jd9w,Nam Việt Comedy
c7a-hqRPXkc,23,3,2018,0.511286682,1.674708436,0.131517863,4686,1515,2798099,132,4.128787879,3.711026225,1,101,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
OvKbCByRn98,24,3,2018,0.747214485,4.701365796,0.596106189,1254,181,266731,67,1.940298507,4.327177797,1,60,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
KQwpi7cgH-Q,26,3,2018,0.62195122,3.503928647,0.424718624,66,15,18836,4,2.25,1.129338115,1,4,UCZOnKo2JsXRX5AGVLa9Jd9w,Nam Việt Comedy
AxK6AI9rs8U,29,3,2018,0.529680365,1.284259743,0.246085699,167,51,130036,15,1.533333333,1.158874329,1,10,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
TWe70u8GNCg,30,3,2018,0.917157125,8.584935272,1.083000486,10749,464,1252077,167,12.39520958,5.339001081,1,154,UCM7FTcrsCU2NpQ7ywJ3vemw,SVM TV
YA9Bb7KOghY,30,3,2018,0.665757162,2.412645371,0.164708177,1831,367,758918,23,2.347826087,1.623634854,1,21,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
oJGiSCDNLoY,3,4,2018,0.664935065,5.050345633,0.394558253,320,64,63362,7,2.285714286,1.229634092,2,6,UCTZfshAstC5XukpE3OY62Jg,Phim Hài - Bình Minh Film
j8k6s7T-of4,4,4,2018,0.660081348,2.718017142,0.169400228,1428,292,525383,19,4.684210526,2.332474614,1,18,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
AhbGGZ5KCg0,5,4,2018,0.386964736,1.070248548,0.15310095,2202,973,2057466,68,3.117647059,3.594637657,1,38,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
_naduISSs6Q,5,4,2018,0.898608534,7.520847144,0.765828469,10233,546,1360618,189,8.455026455,6.87623199,1,171,UCM7FTcrsCU2NpQ7ywJ3vemw,SVM TV
qmqjTQ8iql8,5,4,2018,0.688679245,2.666187352,0.119828645,89,16,33381,1,10,,10,1,UCZOnKo2JsXRX5AGVLa9Jd9w,Nam Việt Comedy
x4RYOM06Vdk,5,4,2018,0.63559322,2.542961979,0.43995882,289,64,113647,8,1.75,1.674559091,1,7,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
Op62D45zWWY,8,4,2018,0.642714238,2.329709184,0.139990645,4926,1071,2114427,38,5.657894737,2.776271486,1,35,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
pp5gipbCF9E,9,4,2018,0.47525294,1.539020767,0.228256695,2697,959,1752413,149,9.543624161,3.7225301,1,120,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
yvkoys13nww,12,4,2018,0.636243386,2.412648839,0.136638688,618,137,256150,7,2,0.989949494,1,6,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
Q9YghZknSm4,13,4,2018,0.919409762,8.883515412,0.97226931,12682,532,1427588,144,15.08333333,5.011582096,1,134,UCM7FTcrsCU2NpQ7ywJ3vemw,SVM TV
6svpPSICKWc,14,4,2018,0.912373141,9.335250567,0.416148743,68778,3151,7367558,312,16.0224359,8.81211552,1,299,UC0jDoh3tVXCaqJ6oTve8ebA,FAP TV
J6fYOGW2PTE,17,4,2018,0.603150788,1.862418214,0.163920704,1068,264,573448,22,1.454545455,2.121276695,1,22,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
cEoEOYRv5-M,17,4,2018,0.913269956,9.450390263,0.596625739,121760,5519,12884124,534,29.24344569,9.449322505,1,517,UC0jDoh3tVXCaqJ6oTve8ebA,FAP TV
XfXyhHrGEDk,18,4,2018,0.583333333,1.954506168,0.530368508,199,52,101816,31,3.741935484,2.053503693,1,22,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
evOCtBKosks,20,4,2018,0.494160243,1.643517127,0.147752087,6396,2165,3891654,165,5.933333333,8.593597226,1,156,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
hIfzxsKDc2Q,20,4,2018,0.530193478,2.188917562,0.144331876,88144,27062,40268305,410,14.12439024,12.25031557,1,391,UCTZfshAstC5XukpE3OY62Jg,Phim Hài - Bình Minh Film
C0aovgyfrK8,21,4,2018,0.911702932,8.460308608,0.820970441,11377,525,1344750,118,9.805084746,4.477942486,1,107,UCM7FTcrsCU2NpQ7ywJ3vemw,SVM TV
6BeNzenlELQ,22,4,2018,0.587975543,2.435991382,0.151141956,2337,606,959363,15,4.066666667,1.297435402,1,15,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
Dh7jvxbLbxE,22,4,2018,0.435693642,1.423729397,0.18925708,993,390,697464,43,5.744186047,3.048073083,1,34,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
m5l6nNTaWXc,23,4,2018,0.687868576,2.781380442,0.168021485,2003,370,720146,29,2.517241379,2.640524361,1,25,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
iru9ys2s8lM,24,4,2018,0.43006263,1.270983303,0.092908136,342,136,269083,8,2.25,2.196178507,1,4,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
SzQNJ6-AxqY,26,4,2018,0.913886287,8.902741621,0.759605863,13279,597,1491563,149,12.24832215,4.444548566,1,138,UCM7FTcrsCU2NpQ7ywJ3vemw,SVM TV
eRCNrGO5tps,27,4,2018,0.450177688,1.381026013,0.126482898,20811,7890,15069231,111,10.53153153,4.18164609,1,105,UCTZfshAstC5XukpE3OY62Jg,Phim Hài - Bình Minh Film
DqdF7LNHyYA,28,4,2018,0.671126139,2.877611142,0.110385224,5683,1118,1974902,70,3.871428571,4.688193431,1,68,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
f3OKBUOQIxM,29,4,2018,0.925705904,9.809232544,0.745704912,13128,506,1338331,131,15.55725191,7.339926004,1,125,UCM7FTcrsCU2NpQ7ywJ3vemw,SVM TV
XEEG5R3v03I,3,5,2018,0.569646318,1.781674846,0.243918134,6479,1776,3636466,20,8.55,4.010313913,1,19,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
Xnc6Nqhjz3Q,3,5,2018,0.909959759,9.304178514,0.699441217,13289,626,1428283,169,9.343195266,7.181003575,1,157,UCM7FTcrsCU2NpQ7ywJ3vemw,SVM TV
tR6M8FjHnvE,4,5,2018,0.546031686,2.311742598,0.217912486,40790,11977,17644698,288,9.989583333,10.16539491,1,270,UCTZfshAstC5XukpE3OY62Jg,Phim Hài - Bình Minh Film
jVbpJY1rd34,9,5,2018,0.36405179,0.998708932,0.220943428,895,417,896157,14,3.642857143,3.13146447,1,8,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
SMOs1rOYckg,10,5,2018,0.916781973,10.62727597,1.070399401,14545,631,1368648,198,10.91414141,4.161918055,1,184,UCM7FTcrsCU2NpQ7ywJ3vemw,SVM TV
x3n5r2Zh2zA,10,5,2018,0.602415294,2.203539442,0.119712928,18775,4658,8520383,156,7.66025641,4.072959175,1,143,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
WL4IHkwtuqc,11,5,2018,0.900539973,7.212382793,0.32382054,121253,6345,16811781,384,34.28125,18.16405102,1,372,UC0jDoh3tVXCaqJ6oTve8ebA,FAP TV
mme8Zo-A52Y,11,5,2018,0.505884971,1.796702387,0.191530245,30450,9991,16947715,215,10.95348837,8.510290084,1,206,UCTZfshAstC5XukpE3OY62Jg,Phim Hài - Bình Minh Film
NmhyAtW8adg,12,5,2018,0.88775697,7.083216594,0.394556953,134068,7971,18927559,476,30.18277311,8.476687535,1,466,UC0jDoh3tVXCaqJ6oTve8ebA,FAP TV
rMAvc_3T6wo,13,5,2018,0.934607021,13.61121129,1.192674921,18682,631,1372545,266,8.327067669,10.26673006,1,252,UCM7FTcrsCU2NpQ7ywJ3vemw,SVM TV
Bd8rolSkRH4,14,5,2018,0.702702703,2.087350303,0.238807026,472,82,226124,17,2.764705882,0.811434044,1,15,UCTZfshAstC5XukpE3OY62Jg,Phim Hài - Bình Minh Film
ImpUTKkIz88,17,5,2018,0.916161727,9.488986828,0.470109994,113054,4946,11914233,501,24.42714571,6.054168682,1,483,UC0jDoh3tVXCaqJ6oTve8ebA,FAP TV
aHVabx_K4BU,17,5,2018,0.94228914,20.15290929,1.547253803,28186,837,1398607,209,12.46411483,12.74837491,1,203,UCM7FTcrsCU2NpQ7ywJ3vemw,SVM TV
Z0SxPupda_A,18,5,2018,0.599233746,2.42741618,0.317721013,21079,5282,8683719,213,11.657277,5.298488252,1,198,UCTZfshAstC5XukpE3OY62Jg,Phim Hài - Bình Minh Film
z3v4zgUp8ao,18,5,2018,0.873888203,6.708722036,0.468522103,118403,7968,17649114,478,29.81799163,16.86804837,1,458,UC0jDoh3tVXCaqJ6oTve8ebA,FAP TV
HQBnYu2M3rg,20,5,2018,0.911405906,10.30813678,1.146147463,14336,664,1390746,226,10.81858407,6.534970843,1,212,UCM7FTcrsCU2NpQ7ywJ3vemw,SVM TV
sFaxVijDBDs,20,5,2018,0.551435156,1.600531954,0.098141749,3702,1070,2312981,44,4,2.6400251,1,42,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
zfdGAqDS8Do,20,5,2018,0.550101293,1.654981184,0.163068727,4973,1443,3004868,64,4.390625,3.385628043,1,61,UCTZfshAstC5XukpE3OY62Jg,Phim Hài - Bình Minh Film
1im8YvovTro,24,5,2018,0.919304166,11.85771603,1.106403842,16494,693,1390993,211,20.31279621,8.1205703,1,196,UCM7FTcrsCU2NpQ7ywJ3vemw,SVM TV
jq7A8TjajUI,24,5,2018,0.583559169,2.187555407,0.094893956,876,230,400447,20,2.15,1.399638781,1,18,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
Qx1D3AVDVgU,25,5,2018,0.905678921,9.38292369,0.505372191,97919,4846,10435873,399,26.95488722,9.111199152,1,388,UC0jDoh3tVXCaqJ6oTve8ebA,FAP TV
1P4RmkIRUoE,26,5,2018,0.64998585,3.030405933,0.337847554,17491,3710,5771834,160,13.0875,7.098738031,1,149,UCTZfshAstC5XukpE3OY62Jg,Phim Hài - Bình Minh Film
iY5_LXcZzMg,29,5,2018,0.925853276,12.42443987,0.969744128,17181,661,1382839,164,20.18292683,7.412558352,1,154,UCM7FTcrsCU2NpQ7ywJ3vemw,SVM TV
LfOul2pge0Q,30,5,2018,0.725398936,3.45775382,0.157291808,1297,206,375099,24,2.041666667,2.040867599,1,24,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
dsAugu_0EGQ,30,5,2018,0.638871539,3.318460481,0.168220776,7871,1734,2371883,45,7.688888889,3.470214781,1,41,UCZOnKo2JsXRX5AGVLa9Jd9w,Nam Việt Comedy
ezE48JCBklY,31,5,2018,0.711601307,2.560515723,0.229883933,1047,176,408902,24,2.541666667,1.549376598,1,23,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
rT3IZOp1gJk,31,5,2018,0.892938842,7.156938957,0.326205923,218456,12355,30523664,611,40.58428805,12.05840289,1,593,UC0jDoh3tVXCaqJ6oTve8ebA,FAP TV
ISSJQ72MhDU,1,6,2018,0.914399283,11.84024089,1.607369662,17097,764,1443974,248,13.32258065,7.247798351,1,234,UCM7FTcrsCU2NpQ7ywJ3vemw,SVM TV
qY6-vqvly9U,1,6,2018,0.389380531,1.515387007,0.582841156,78,34,51472,8,1.875,0.276528318,1,4,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV
EiPB7lHgffQ,3,6,2018,0.751943463,3.480278422,0.210670607,1239,175,356006,13,3.384615385,0.676922368,1,10,UCb7KjBkHa1kUqJYIiZLiBuA,BHMedia Comedy
