channel_id,MONTH(upload_date),YEAR(upload_date),q_score,likes_rate,comments_rate,SKEW(comments.likes),NUM_UNIQUE(comments.username),upload_date
UC0jDoh3tVXCaqJ6oTve8ebA,2,2020,0.945701305,22.85531865,1.085461692,11.25364317,478,2020-02-01
UCL0xYqqFmvasrNqArWDeN1g,2,2020,0.837988827,4.962628983,0.302599328,0,1,2020-02-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,2,2020,0.629485485,2.736199491,0.357982937,2.479525541,45.46153846,2020-02-01
UC0jDoh3tVXCaqJ6oTve8ebA,3,2020,0.850816634,13.23804002,0.367654189,14.67944959,587,2020-03-01
UCZOnKo2JsXRX5AGVLa9Jd9w,3,2020,0.4,4.03278262,0.910628334,0,4,2020-03-01
UCM7FTcrsCU2NpQ7ywJ3vemw,3,2020,0.764456165,7.974339485,0.628346871,2.440817727,33.57894737,2020-03-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,3,2020,0.582900142,3.023011698,0.399675261,3.811669374,78.14285714,2020-03-01
UCJtEP0GoT7Xndn3LZKrgVxA,3,2020,0.54432582,2.70297431,0.214889464,0.999023489,13.13043478,2020-03-01
UCL0xYqqFmvasrNqArWDeN1g,3,2020,0.73216341,4.754878722,0.123741346,1.140050541,32,2020-03-01
UC8XkixrRlmF77GG0ogNr5kg,3,2020,0.858371695,6.818852422,0.45400619,3.298599036,67.36842105,2020-03-01
UCTZfshAstC5XukpE3OY62Jg,3,2020,0.571332868,1.934750191,0.079405241,1.593304436,11.75,2020-03-01
UC0jDoh3tVXCaqJ6oTve8ebA,3,2020,0.850816634,13.23804002,0.367654189,14.67944959,587,2020-03-01
UCZOnKo2JsXRX5AGVLa9Jd9w,3,2020,0.4,4.03278262,0.910628334,0,4,2020-03-01
UCM7FTcrsCU2NpQ7ywJ3vemw,3,2020,0.764456165,7.974339485,0.628346871,2.440817727,33.57894737,2020-03-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,3,2020,0.582900142,3.023011698,0.399675261,3.811669374,78.14285714,2020-03-01
UCJtEP0GoT7Xndn3LZKrgVxA,3,2020,0.54432582,2.70297431,0.214889464,0.999023489,13.13043478,2020-03-01
UCL0xYqqFmvasrNqArWDeN1g,3,2020,0.73216341,4.754878722,0.123741346,1.140050541,32,2020-03-01
UC8XkixrRlmF77GG0ogNr5kg,3,2020,0.858371695,6.818852422,0.45400619,3.298599036,67.36842105,2020-03-01
UCTZfshAstC5XukpE3OY62Jg,3,2020,0.571332868,1.934750191,0.079405241,1.593304436,11.75,2020-03-01
UCL0xYqqFmvasrNqArWDeN1g,4,2020,0.682632399,3.106405636,0.096947768,1.471078202,5.5,2020-04-01
UCM7FTcrsCU2NpQ7ywJ3vemw,4,2020,0.785581652,8.99442331,0.759435817,2.889643463,54.57142857,2020-04-01
UC0jDoh3tVXCaqJ6oTve8ebA,4,2020,0.910342361,12.99885923,0.388549691,7.342844776,167.6428571,2020-04-01
UCb7KjBkHa1kUqJYIiZLiBuA,4,2020,0.574283934,2.42649521,0.160195779,0.451868508,6.666666667,2020-04-01
UC8XkixrRlmF77GG0ogNr5kg,4,2020,0.885740918,7.562303684,0.389183083,2.93583425,53.4,2020-04-01
UCTZfshAstC5XukpE3OY62Jg,4,2020,0.630271358,2.671420296,0.101610014,1.993266354,74.5,2020-04-01
UCJtEP0GoT7Xndn3LZKrgVxA,4,2020,0.489847485,2.943469873,0.19209513,1.023187868,20.93181818,2020-04-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,4,2020,0.556863568,3.325293973,0.559042552,2.672190244,34.9,2020-04-01
UCZOnKo2JsXRX5AGVLa9Jd9w,4,2020,0.651487127,7.092824795,1.281053913,1.53424845,29.33333333,2020-04-01
UCL0xYqqFmvasrNqArWDeN1g,4,2020,0.682632399,3.106405636,0.096947768,1.471078202,5.5,2020-04-01
UCM7FTcrsCU2NpQ7ywJ3vemw,4,2020,0.785581652,8.99442331,0.759435817,2.889643463,54.57142857,2020-04-01
UC0jDoh3tVXCaqJ6oTve8ebA,4,2020,0.910342361,12.99885923,0.388549691,7.342844776,167.6428571,2020-04-01
UCb7KjBkHa1kUqJYIiZLiBuA,4,2020,0.574283934,2.42649521,0.160195779,0.451868508,6.666666667,2020-04-01
UC8XkixrRlmF77GG0ogNr5kg,4,2020,0.885740918,7.562303684,0.389183083,2.93583425,53.4,2020-04-01
UCTZfshAstC5XukpE3OY62Jg,4,2020,0.630271358,2.671420296,0.101610014,1.993266354,74.5,2020-04-01
UCJtEP0GoT7Xndn3LZKrgVxA,4,2020,0.489847485,2.943469873,0.19209513,1.023187868,20.93181818,2020-04-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,4,2020,0.556863568,3.325293973,0.559042552,2.672190244,34.9,2020-04-01
UCZOnKo2JsXRX5AGVLa9Jd9w,4,2020,0.651487127,7.092824795,1.281053913,1.53424845,29.33333333,2020-04-01
UCM7FTcrsCU2NpQ7ywJ3vemw,5,2020,0.80585116,9.021169321,0.538434477,2.278622644,32.94444444,2020-05-01
UCTZfshAstC5XukpE3OY62Jg,5,2020,0.581887362,2.126445475,0.104978249,1.825921643,15.25,2020-05-01
UCL0xYqqFmvasrNqArWDeN1g,5,2020,0.459770115,2.57195346,0.081649316,0,2,2020-05-01
UCJtEP0GoT7Xndn3LZKrgVxA,5,2020,0.538800428,2.89567435,0.194841587,0.28476715,5.603773585,2020-05-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,5,2020,0.608065987,2.404382178,0.323691529,2.576079092,46.55555556,2020-05-01
UCb7KjBkHa1kUqJYIiZLiBuA,5,2020,0.64730479,2.232105602,0.145369869,1.241017728,4.5,2020-05-01
UC0jDoh3tVXCaqJ6oTve8ebA,5,2020,0.91617002,15.39713857,0.383610003,11.1182813,392.5,2020-05-01
UCZOnKo2JsXRX5AGVLa9Jd9w,5,2020,0.793615257,8.174206855,3.882967143,0,2,2020-05-01
UC8XkixrRlmF77GG0ogNr5kg,5,2020,0.86433616,7.045022099,0.304475368,2.586298626,46.17647059,2020-05-01
UCM7FTcrsCU2NpQ7ywJ3vemw,5,2020,0.80585116,9.021169321,0.538434477,2.278622644,32.94444444,2020-05-01
UCTZfshAstC5XukpE3OY62Jg,5,2020,0.581887362,2.126445475,0.104978249,1.825921643,15.25,2020-05-01
UCL0xYqqFmvasrNqArWDeN1g,5,2020,0.459770115,2.57195346,0.081649316,0,2,2020-05-01
UCJtEP0GoT7Xndn3LZKrgVxA,5,2020,0.538800428,2.89567435,0.194841587,0.28476715,5.603773585,2020-05-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,5,2020,0.608065987,2.404382178,0.323691529,2.576079092,46.55555556,2020-05-01
UCb7KjBkHa1kUqJYIiZLiBuA,5,2020,0.64730479,2.232105602,0.145369869,1.241017728,4.5,2020-05-01
UC0jDoh3tVXCaqJ6oTve8ebA,5,2020,0.91617002,15.39713857,0.383610003,11.1182813,392.5,2020-05-01
UCZOnKo2JsXRX5AGVLa9Jd9w,5,2020,0.793615257,8.174206855,3.882967143,0,2,2020-05-01
UC8XkixrRlmF77GG0ogNr5kg,5,2020,0.86433616,7.045022099,0.304475368,2.586298626,46.17647059,2020-05-01
UCJtEP0GoT7Xndn3LZKrgVxA,6,2020,0.485309004,3.62227885,0.270871388,0.97393943,16.80851064,2020-06-01
UC0jDoh3tVXCaqJ6oTve8ebA,6,2020,0.915501673,14.08367973,0.397268164,5.220806323,104.7333333,2020-06-01
UCM7FTcrsCU2NpQ7ywJ3vemw,6,2020,0.760258415,7.464077545,0.497818658,2.419765406,26.54166667,2020-06-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,6,2020,0.593560509,3.289041483,0.26495642,4.216765189,81.71428571,2020-06-01
UCTZfshAstC5XukpE3OY62Jg,6,2020,0.619593818,2.328897675,0.10941169,1.819825252,66,2020-06-01
UC8XkixrRlmF77GG0ogNr5kg,6,2020,0.851111914,6.038116361,0.298532066,1.68475333,25.125,2020-06-01
UCJtEP0GoT7Xndn3LZKrgVxA,6,2020,0.485309004,3.62227885,0.270871388,0.97393943,16.80851064,2020-06-01
UC0jDoh3tVXCaqJ6oTve8ebA,6,2020,0.915501673,14.08367973,0.397268164,5.220806323,104.7333333,2020-06-01
UCM7FTcrsCU2NpQ7ywJ3vemw,6,2020,0.760258415,7.464077545,0.497818658,2.419765406,26.54166667,2020-06-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,6,2020,0.593560509,3.289041483,0.26495642,4.216765189,81.71428571,2020-06-01
UCTZfshAstC5XukpE3OY62Jg,6,2020,0.619593818,2.328897675,0.10941169,1.819825252,66,2020-06-01
UC8XkixrRlmF77GG0ogNr5kg,6,2020,0.851111914,6.038116361,0.298532066,1.68475333,25.125,2020-06-01
UCL0xYqqFmvasrNqArWDeN1g,7,2020,0.641176471,3.002097946,0.158520165,2.498500881,30,2020-07-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,7,2020,0.654769446,4.180570335,0.600221118,1.774209873,24.77777778,2020-07-01
UCM7FTcrsCU2NpQ7ywJ3vemw,7,2020,0.717130514,6.516731431,0.43113772,2.311901379,31.16666667,2020-07-01
UCJtEP0GoT7Xndn3LZKrgVxA,7,2020,0.467041069,3.420611321,0.271065512,1.101681238,12,2020-07-01
UC0jDoh3tVXCaqJ6oTve8ebA,7,2020,0.808067719,15.76749954,0.386701282,13.75329016,484,2020-07-01
UCTZfshAstC5XukpE3OY62Jg,7,2020,0.639391618,2.300411218,0.191643167,2.07186297,43.8,2020-07-01
UC8XkixrRlmF77GG0ogNr5kg,7,2020,0.86460823,7.487819032,0.36062529,1.721032812,29.54545455,2020-07-01
UCb7KjBkHa1kUqJYIiZLiBuA,7,2020,0.584695023,2.671133967,0.142834457,0.288800322,2.4,2020-07-01
UCL0xYqqFmvasrNqArWDeN1g,7,2020,0.641176471,3.002097946,0.158520165,2.498500881,30,2020-07-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,7,2020,0.654769446,4.180570335,0.600221118,1.774209873,24.77777778,2020-07-01
UCM7FTcrsCU2NpQ7ywJ3vemw,7,2020,0.717130514,6.516731431,0.43113772,2.311901379,31.16666667,2020-07-01
UCJtEP0GoT7Xndn3LZKrgVxA,7,2020,0.467041069,3.420611321,0.271065512,1.101681238,12,2020-07-01
UC0jDoh3tVXCaqJ6oTve8ebA,7,2020,0.808067719,15.76749954,0.386701282,13.75329016,484,2020-07-01
UCTZfshAstC5XukpE3OY62Jg,7,2020,0.639391618,2.300411218,0.191643167,2.07186297,43.8,2020-07-01
UC8XkixrRlmF77GG0ogNr5kg,7,2020,0.86460823,7.487819032,0.36062529,1.721032812,29.54545455,2020-07-01
UCb7KjBkHa1kUqJYIiZLiBuA,7,2020,0.584695023,2.671133967,0.142834457,0.288800322,2.4,2020-07-01
UCb7KjBkHa1kUqJYIiZLiBuA,8,2020,0.661241712,2.313113812,0.448696743,1.154700538,2.333333333,2020-08-01
UCTZfshAstC5XukpE3OY62Jg,8,2020,0.620290189,2.546061292,0.232593911,2.408663817,18,2020-08-01
UCZOnKo2JsXRX5AGVLa9Jd9w,8,2020,0.687788544,2.933662125,0.093493171,0.533230895,4.333333333,2020-08-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,8,2020,0.680712554,3.189172995,0.312896285,1.10862296,16.09090909,2020-08-01
UC8XkixrRlmF77GG0ogNr5kg,8,2020,0.90971569,8.210394419,0.404967863,2.045893053,47.36363636,2020-08-01
UCJtEP0GoT7Xndn3LZKrgVxA,8,2020,0.33020279,1.391862558,0.1019737,0.800655634,11.94736842,2020-08-01
UC0jDoh3tVXCaqJ6oTve8ebA,8,2020,0.932394566,20.84486089,0.621191851,16.63173328,384.4,2020-08-01
UCM7FTcrsCU2NpQ7ywJ3vemw,8,2020,0.780007111,8.534233637,0.62412823,1.99261471,19.2,2020-08-01
UCL0xYqqFmvasrNqArWDeN1g,8,2020,0.641230739,3.484482349,0.115115931,1.432384673,14.5,2020-08-01
UCb7KjBkHa1kUqJYIiZLiBuA,8,2020,0.661241712,2.313113812,0.448696743,1.154700538,2.333333333,2020-08-01
UCTZfshAstC5XukpE3OY62Jg,8,2020,0.620290189,2.546061292,0.232593911,2.408663817,18,2020-08-01
UCZOnKo2JsXRX5AGVLa9Jd9w,8,2020,0.687788544,2.933662125,0.093493171,0.533230895,4.333333333,2020-08-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,8,2020,0.680712554,3.189172995,0.312896285,1.10862296,16.09090909,2020-08-01
UC8XkixrRlmF77GG0ogNr5kg,8,2020,0.90971569,8.210394419,0.404967863,2.045893053,47.36363636,2020-08-01
UCJtEP0GoT7Xndn3LZKrgVxA,8,2020,0.33020279,1.391862558,0.1019737,0.800655634,11.94736842,2020-08-01
UC0jDoh3tVXCaqJ6oTve8ebA,8,2020,0.932394566,20.84486089,0.621191851,16.63173328,384.4,2020-08-01
UCM7FTcrsCU2NpQ7ywJ3vemw,8,2020,0.780007111,8.534233637,0.62412823,1.99261471,19.2,2020-08-01
UCL0xYqqFmvasrNqArWDeN1g,8,2020,0.641230739,3.484482349,0.115115931,1.432384673,14.5,2020-08-01
UCTZfshAstC5XukpE3OY62Jg,9,2020,0.62004372,2.688291975,0.189026854,3.036316113,26.5,2020-09-01
UC0jDoh3tVXCaqJ6oTve8ebA,9,2020,0.940148194,17.25588324,0.43123833,18.02089714,474,2020-09-01
UC8XkixrRlmF77GG0ogNr5kg,9,2020,0.878034069,6.411670614,0.313939383,1.438968339,21.20833333,2020-09-01
UCb7KjBkHa1kUqJYIiZLiBuA,9,2020,0.645980954,3.666064159,0.243823025,0.24743583,0.857142857,2020-09-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,9,2020,0.594400634,2.433548154,0.241571936,2.340924422,15.8,2020-09-01
UCJtEP0GoT7Xndn3LZKrgVxA,9,2020,0.44709307,2.28859637,0.173755671,0.406234895,10,2020-09-01
UCM7FTcrsCU2NpQ7ywJ3vemw,9,2020,0.860558719,13.06185851,1.055181583,2.285945501,16.71428571,2020-09-01
UCL0xYqqFmvasrNqArWDeN1g,9,2020,0.6368472,2.523239478,0.054590243,1.205808952,22,2020-09-01
UCZOnKo2JsXRX5AGVLa9Jd9w,9,2020,0.671052632,2.652519894,0.210517452,0,0,2020-09-01
UCTZfshAstC5XukpE3OY62Jg,9,2020,0.62004372,2.688291975,0.189026854,3.036316113,26.5,2020-09-01
UC0jDoh3tVXCaqJ6oTve8ebA,9,2020,0.940148194,17.25588324,0.43123833,18.02089714,474,2020-09-01
UC8XkixrRlmF77GG0ogNr5kg,9,2020,0.878034069,6.411670614,0.313939383,1.438968339,21.20833333,2020-09-01
UCb7KjBkHa1kUqJYIiZLiBuA,9,2020,0.645980954,3.666064159,0.243823025,0.24743583,0.857142857,2020-09-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,9,2020,0.594400634,2.433548154,0.241571936,2.340924422,15.8,2020-09-01
UCJtEP0GoT7Xndn3LZKrgVxA,9,2020,0.44709307,2.28859637,0.173755671,0.406234895,10,2020-09-01
UCM7FTcrsCU2NpQ7ywJ3vemw,9,2020,0.860558719,13.06185851,1.055181583,2.285945501,16.71428571,2020-09-01
UCL0xYqqFmvasrNqArWDeN1g,9,2020,0.6368472,2.523239478,0.054590243,1.205808952,22,2020-09-01
UCZOnKo2JsXRX5AGVLa9Jd9w,9,2020,0.671052632,2.652519894,0.210517452,0,0,2020-09-01
UC0jDoh3tVXCaqJ6oTve8ebA,10,2020,0.92712685,20.04140143,0.407406971,11.12619935,341.5,2020-10-01
UC8XkixrRlmF77GG0ogNr5kg,10,2020,0.88004341,6.160792251,0.255911813,2.080732819,36.62962963,2020-10-01
UCTZfshAstC5XukpE3OY62Jg,10,2020,0.657608021,2.392717583,0.14859244,2.29881799,14.66666667,2020-10-01
UCM7FTcrsCU2NpQ7ywJ3vemw,10,2020,0.652652973,7.025043642,0.443056375,1.488493425,20.90909091,2020-10-01
UCb7KjBkHa1kUqJYIiZLiBuA,10,2020,0.681284344,2.965039509,0.157952081,0,0.2,2020-10-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,10,2020,0.603197675,3.118483728,0.260073341,1.402191382,18.5,2020-10-01
UCZOnKo2JsXRX5AGVLa9Jd9w,10,2020,0.598195043,10.28734983,1.342925168,0.985072586,2.5,2020-10-01
UCL0xYqqFmvasrNqArWDeN1g,10,2020,0.623044218,5.172513609,0.625211229,0,1.5,2020-10-01
UCJtEP0GoT7Xndn3LZKrgVxA,10,2020,0.524068348,2.913010551,0.165837968,0.105796081,5.842105263,2020-10-01
UC0jDoh3tVXCaqJ6oTve8ebA,10,2020,0.92712685,20.04140143,0.407406971,11.12619935,341.5,2020-10-01
UC8XkixrRlmF77GG0ogNr5kg,10,2020,0.88004341,6.160792251,0.255911813,2.080732819,36.62962963,2020-10-01
UCTZfshAstC5XukpE3OY62Jg,10,2020,0.657608021,2.392717583,0.14859244,2.29881799,14.66666667,2020-10-01
UCM7FTcrsCU2NpQ7ywJ3vemw,10,2020,0.652652973,7.025043642,0.443056375,1.488493425,20.90909091,2020-10-01
UCb7KjBkHa1kUqJYIiZLiBuA,10,2020,0.681284344,2.965039509,0.157952081,0,0.2,2020-10-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,10,2020,0.603197675,3.118483728,0.260073341,1.402191382,18.5,2020-10-01
UCZOnKo2JsXRX5AGVLa9Jd9w,10,2020,0.598195043,10.28734983,1.342925168,0.985072586,2.5,2020-10-01
UCL0xYqqFmvasrNqArWDeN1g,10,2020,0.623044218,5.172513609,0.625211229,0,1.5,2020-10-01
UCJtEP0GoT7Xndn3LZKrgVxA,10,2020,0.524068348,2.913010551,0.165837968,0.105796081,5.842105263,2020-10-01
UCb7KjBkHa1kUqJYIiZLiBuA,11,2020,0.687116942,2.86478006,0.235469734,1.790820988,12.75,2020-11-01
UCZOnKo2JsXRX5AGVLa9Jd9w,11,2020,0.857142857,9.595202399,0.899550225,0,2,2020-11-01
UCL0xYqqFmvasrNqArWDeN1g,11,2020,0.507978723,3.115573464,0.22018187,1.229634092,6,2020-11-01
UC0jDoh3tVXCaqJ6oTve8ebA,11,2020,0.943988169,21.02999138,0.70511745,14.00189627,372.6666667,2020-11-01
UCTZfshAstC5XukpE3OY62Jg,11,2020,0.702488512,2.748122166,0.240994718,2.818761581,21,2020-11-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,11,2020,0.646534416,3.186569486,0.453259571,1.980044433,7.666666667,2020-11-01
UCM7FTcrsCU2NpQ7ywJ3vemw,11,2020,0.6551203,6.024631804,0.385928932,2.201932042,36.9,2020-11-01
UCJtEP0GoT7Xndn3LZKrgVxA,11,2020,0.550689894,3.425296436,0.192223603,0.163196513,3.5625,2020-11-01
UC8XkixrRlmF77GG0ogNr5kg,11,2020,0.862627533,5.421469856,0.396418715,1.52371619,35,2020-11-01
UCb7KjBkHa1kUqJYIiZLiBuA,11,2020,0.687116942,2.86478006,0.235469734,1.790820988,12.75,2020-11-01
UCZOnKo2JsXRX5AGVLa9Jd9w,11,2020,0.857142857,9.595202399,0.899550225,0,2,2020-11-01
UCL0xYqqFmvasrNqArWDeN1g,11,2020,0.507978723,3.115573464,0.22018187,1.229634092,6,2020-11-01
UC0jDoh3tVXCaqJ6oTve8ebA,11,2020,0.943988169,21.02999138,0.70511745,14.00189627,372.6666667,2020-11-01
UCTZfshAstC5XukpE3OY62Jg,11,2020,0.702488512,2.748122166,0.240994718,2.818761581,21,2020-11-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,11,2020,0.646534416,3.186569486,0.453259571,1.980044433,7.666666667,2020-11-01
UCM7FTcrsCU2NpQ7ywJ3vemw,11,2020,0.6551203,6.024631804,0.385928932,2.201932042,36.9,2020-11-01
UCJtEP0GoT7Xndn3LZKrgVxA,11,2020,0.550689894,3.425296436,0.192223603,0.163196513,3.5625,2020-11-01
UC8XkixrRlmF77GG0ogNr5kg,11,2020,0.862627533,5.421469856,0.396418715,1.52371619,35,2020-11-01
