video_id,Like,No like,From 1 from 10,From 11 to 100,From 101 to 1K,More than 1K
Jca84CyoENw,21,39,20,1,0,0
JcnhTob_exc,51,51,49,2,0,0
Jcvtxa7gnkA,228,732,182,36,10,0
JdMo5s4JrI4,60,8,60,0,0,0
JdP1Ae0C1Dk,0,7,0,0,0,0
JdrOYs9SEiw,6,4,6,0,0,0
JdtpvGmNiME,19,50,19,0,0,0
JeAHpJEq-0k,13,2,13,0,0,0
JeWJGFafRT0,1,1,1,0,0,0
Jee74jecmAM,67,390,63,4,0,0
Jf3bGRN1jy4,331,800,296,27,7,1
JfJhHWkQUBU,148,1103,134,10,4,0
Jfb1uQhNlUc,96,305,87,8,1,0
JfoyYivYRGU,324,1256,290,32,2,0
JgNzsvch7dg,65,15,56,9,0,0
JhGW9WWlM0g,14,7,14,0,0,0
JhO59Hjc-CQ,523,1077,385,108,27,3
JhnOGespWBI,118,194,105,11,2,0
JhvyVpA9Xqc,332,548,214,85,32,1
Jiadvw8F9gQ,4,2,4,0,0,0
JijiuV4W-bg,6,5,6,0,0,0
Jj_ByGMkaSA,174,964,152,16,6,0
Jk4fmO5Sq4Y,0,1,0,0,0,0
JkwdQiEEFU4,93,236,84,9,0,0
Jm6mZjuMjqY,81,636,76,5,0,0
JmIwVWzu_tM,50,51,50,0,0,0
JnDMaTmGTRM,67,267,65,2,0,0
JnPnlJ9DxEI,27,93,26,1,0,0
JnkEF_E4WaI,20,8,20,0,0,0
JoZ1OC3WJnY,27,115,25,2,0,0
JocJrL59-vg,0,2,0,0,0,0
JpGww9NOzDI,0,1,0,0,0,0
JpRWv00EXuk,0,1,0,0,0,0
Jr3sJmK8kpA,49,4,49,0,0,0
Jrf2hB23gNI,42,125,40,2,0,0
JrpaglVtkkA,167,246,155,10,2,0
Jrt1WOTjeM8,1,9,1,0,0,0
JsZ8QIYOSm8,1,4,1,0,0,0
JtfOt6i6cHo,371,149,354,17,0,0
JtooXom1Imk,4,8,4,0,0,0
Jtv4LKJFVVA,1,2,1,0,0,0
JtyPzZ1Gokk,103,299,93,10,0,0
JuBoCrXSd-Y,25,9,25,0,0,0
JuW4XVcXb_0,11,2,11,0,0,0
JunArOLA530,471,1109,378,76,15,2
JunzjfdUVx4,215,529,208,7,0,0
Jv1oPSKxRaI,31,20,30,1,0,0
JvDU5fPFIqc,8,7,8,0,0,0
JwI73DzdPyo,12,24,12,0,0,0
JwLY96tfRAA,435,1165,304,94,37,0
JwW8XzCfrVE,33,40,33,0,0,0
JwYSuU9UBk0,53,46,53,0,0,0
Jwom1H43c24,106,186,96,10,0,0
JwqkNPVcjVU,152,30,150,2,0,0
Jx6RX3Y7cfQ,67,275,61,6,0,0
JxXaE-Ham4U,19,3,19,0,0,0
JxyviGIcGH8,1,1,1,0,0,0
Jy6Hu5_c-V8,537,1063,369,128,38,2
JybG42FNhMg,99,136,98,1,0,0
K-WDtXrOrV0,9,21,9,0,0,0
K-aIbMqjU3I,6,74,6,0,0,0
K-xvgfIPaEk,112,445,106,5,1,0
K0Lf6VrmHqw,14,52,12,2,0,0
K0nZfzSXbyE,1,10,1,0,0,0
K1GOQyOhO_s,9,11,9,0,0,0
K1rz9YiuIhY,0,2,0,0,0,0
K1vEwU_vP44,0,4,0,0,0,0
K2Oe5fNWw-Y,23,19,22,1,0,0
K2VOvkLXNs4,0,1,0,0,0,0
K3VsH8jSdes,4,0,4,0,0,0
K3ZYrKLwqYQ,22,116,21,1,0,0
K3aMc-b4Q1I,0,1,0,0,0,0
K3g8Xew2Ef0,96,451,81,12,3,0
K433yx8xS7Y,19,20,19,0,0,0
K4YuhDDAq2A,134,406,127,7,0,0
K4coj_mzJJE,4,19,4,0,0,0
K5sM7GrRN9s,1,10,1,0,0,0
K66wOEaBwK4,190,1083,171,13,6,0
K688w9EICOw,34,91,33,1,0,0
K6YDkKz__24,4,2,4,0,0,0
K6rIcMb7vLg,8,6,8,0,0,0
K775u0Y3JQc,8,4,8,0,0,0
K7DKbEGK_PU,23,11,22,1,0,0
K7amAI0Pd7Y,2,7,2,0,0,0
K7dL74DFJ3o,1,2,1,0,0,0
K7eZmbGQ5WQ,92,191,80,11,1,0
K7gI4hL9k-I,6,1,6,0,0,0
K803PkK_mpY,106,158,95,10,1,0
K8TmufPj7A4,9,33,9,0,0,0
K9a6cbj38FU,110,363,91,18,1,0
KA1Hpj3IxFU,14,93,14,0,0,0
KA43MaocHtw,18,22,17,1,0,0
KAzVTTgjyjM,11,12,11,0,0,0
KB43RAqZZx0,0,1,0,0,0,0
KBsHxxGHxtw,0,2,0,0,0,0
KCBpga_GSl8,0,2,0,0,0,0
KCPhMBMg3iI,3,1,3,0,0,0
KDWDfa8cK4w,19,30,19,0,0,0
KDqhUWnkVqI,6,1,6,0,0,0
KE12w2AszF8,65,28,65,0,0,0
KE2NUoL9v9g,19,41,16,3,0,0
KE3nTQzlg_0,58,418,57,1,0,0
KEBWBC8zu5E,49,27,48,1,0,0
KEfJloqLrDE,217,933,182,29,6,0
KEsh4-Fb9IE,13,67,13,0,0,0
KF2wT_MYuxk,8,3,8,0,0,0
KFUqwI2BCY8,112,137,103,9,0,0
KFj1tTm0IG0,2,12,2,0,0,0
KG8hmujjtm0,180,34,148,32,0,0
KGRxDAM_QJs,602,998,425,121,54,2
KGig8jysh4s,72,177,71,1,0,0
KH0hgWkW-vc,90,248,79,11,0,0
KH3VXjncij4,245,1335,209,29,7,0
KHB5khPpTIU,119,141,101,14,4,0
KHIyEvn9JcI,2,5,2,0,0,0
KHl62Ocqe28,7,26,7,0,0,0
KIgKbqBlB1U,2,1,2,0,0,0
KIqs_XyJMSI,25,54,24,1,0,0
KJ7Fon5cCcQ,0,3,0,0,0,0
KJApEC8hGTk,218,1362,183,30,5,0
KJhMtcqHOkA,15,9,15,0,0,0
KJoUgNdRIX4,13,27,13,0,0,0
KKHTT0UATCM,95,275,87,8,0,0
KKIkohI2Ov4,546,1034,272,170,98,6
KKg1zOVWaac,30,15,29,1,0,0
KKi-dYsWTrQ,500,1080,370,96,30,4
KLRIe9ihlyk,11,19,11,0,0,0
KLbVxgj8tSY,19,9,19,0,0,0
KLi3lKrflMk,13,22,12,1,0,0
KLj3zGrdK_M,1,1,1,0,0,0
KLrXb_otmlI,23,35,22,1,0,0
KM9k9mEQ7bY,23,15,19,4,0,0
KN1fULqymro,27,8,27,0,0,0
KNjCgQh4Ov4,89,313,87,2,0,0
KOAkcZpU1DY,113,16,112,1,0,0
KOt_Cocot4U,5,1,5,0,0,0
KPduHjfuxl4,50,101,48,2,0,0
KQZwy_-hV8M,71,116,60,8,3,0
KQsBl2JWAzM,220,539,216,4,0,0
KQwpi7cgH-Q,4,4,4,0,0,0
KQz6e56xEnE,17,4,17,0,0,0
KRfBGxhNJ80,1,1,1,0,0,0
KS1jifiXhqI,63,29,62,1,0,0
KS3qnOJ5wac,48,40,47,1,0,0
KSZFZNKf-GU,226,835,190,30,6,0
KTON5SwutMQ,80,17,79,1,0,0
KU5lOzpeACw,0,2,0,0,0,0
KV5KWcwjYcA,54,115,53,1,0,0
KV9jiiYthHM,1,2,1,0,0,0
KVbxXSSCC7o,18,62,16,2,0,0
KVpd3hstu7c,0,3,0,0,0,0
KWj1gR-lQLQ,23,46,23,0,0,0
KX2AWjgjp_c,31,29,29,2,0,0
KXZOoXU190U,21,26,21,0,0,0
KXfPGz5mdaI,119,72,119,0,0,0
KY7OZefxGas,27,10,27,0,0,0
KYNH10DiNLw,39,41,36,3,0,0
KYc13AjbdfM,263,707,232,30,1,0
KYk71V-U0KI,299,87,282,17,0,0
K_UTqY_tsWQ,76,123,62,11,3,0
Ka4DHjE-fXM,7,23,7,0,0,0
KaR9iJ5OtTA,113,231,99,14,0,0
Kak3Py4dggU,254,626,228,24,2,0
KcaBkqwmz3w,287,199,279,8,0,0
Kd4bop356Lw,0,11,0,0,0,0
KddHG0ctzf4,54,27,53,1,0,0
Kdk5P3CJIL8,146,814,140,6,0,0
Kdv1XjoTkwo,99,155,85,14,0,0
Ke6HMuhpeVA,3,6,3,0,0,0
KeJDegFQjkw,0,3,0,0,0,0
KeTc4pwFuiM,17,83,14,3,0,0
KelK9hcMkgc,0,2,0,0,0,0
Kf0a5PGYvFU,70,93,67,3,0,0
KfXiG5Xuwgo,287,172,231,51,5,0
KfZJGFrdCs0,44,57,40,4,0,0
KhBwruueHvo,3,2,3,0,0,0
KhEm3b5-1t8,13,47,12,1,0,0
Khg2qcgrnb4,106,480,92,13,1,0
KhlM5upp3PM,10,0,10,0,0,0
KhnXIcXK3F4,167,64,162,5,0,0
KhrS5aKIUJ8,11,18,11,0,0,0
Ki7q3Chr1s8,1,1,1,0,0,0
KibfFJ-YCNQ,26,34,23,3,0,0
Kin2w_pTItc,26,277,25,1,0,0
KjB9vt_pmtM,8,6,8,0,0,0
KjRbpUibEm4,131,900,114,16,1,0
Kje4Xo7kC_I,512,1068,381,107,21,3
KjtmJZhLqDo,22,67,21,1,0,0
KkZWkwrgt-U,8,4,8,0,0,0
KkumzBrdHdU,11,111,11,0,0,0
KlR0YTMhlG8,80,297,74,5,1,0
Kllv5eDfkNM,70,48,66,4,0,0
KlpeFP_mfxM,2,2,2,0,0,0
Km1XrjWjREk,209,41,209,0,0,0
KmGdEi9Qhk0,5,1,5,0,0,0
Km_9owhXWJY,16,4,12,2,2,0
Kn3egRTarco,31,27,30,1,0,0
KnE0LM04MsA,27,18,27,0,0,0
KnuG4Qlqo3o,5,4,5,0,0,0
Ko9w2oBwpLg,55,1,55,0,0,0
KoLcTWmDTbk,155,348,149,6,0,0
KoXSai2cpVs,1,10,1,0,0,0
KocmKeLaiUQ,4,21,4,0,0,0
KplINM0h5ck,19,13,19,0,0,0
Kq18w1Zy4IM,2,7,2,0,0,0
KqRIw4dGep4,27,81,27,0,0,0
KqjhRw-wgL0,22,53,21,1,0,0
KqtP-GptFYg,14,4,14,0,0,0
KrGBligmS18,2,2,2,0,0,0
KrPkPr4RMDU,29,23,29,0,0,0
KraM3jg2WdQ,48,15,45,3,0,0
KrrpHlb_pCA,258,552,219,32,7,0
KrzmNTHN7Lo,493,1107,372,81,38,2
KsJamNCssCo,15,25,15,0,0,0
KsR4vC0IcVU,1,3,1,0,0,0
KsaY7k3iaKQ,153,332,144,9,0,0
Ksaoooj2zFo,36,308,34,2,0,0
Ksm7ckYpMvs,9,1,9,0,0,0
Kt-41IaeT1M,15,26,15,0,0,0
Kt1gRulV2MI,447,1133,354,81,11,1
Ktl5Xv274HI,15,37,14,1,0,0
Ktornf5Cbzo,0,2,0,0,0,0
KubRsNtp8l4,0,2,0,0,0,0
Kuf3g8_fg6o,4,9,4,0,0,0
Kurthiobqjo,6,3,6,0,0,0
KwVRoBaKmZQ,5,2,5,0,0,0
Kwoim27qxA0,0,3,0,0,0,0
Kwrkr14D5a0,0,1,0,0,0,0
KxMDIyFQuOQ,45,35,38,6,1,0
KxV2IsFqA4E,46,136,41,5,0,0
KxtYBsn5764,4,0,4,0,0,0
Kxwi7a3znIY,127,14,127,0,0,0
KyY0_CXWd-M,126,29,122,4,0,0
Kyscs0CAOvw,32,16,32,0,0,0
KzlKUZVxazs,9,14,9,0,0,0
KzsVUEuCGf8,20,65,20,0,0,0
L-9ncq1bTF0,1,0,1,0,0,0
L0nW0P25DuU,217,863,168,40,8,1
L17Pys5LveA,11,9,11,0,0,0
L1LB_wCnB-0,11,63,11,0,0,0
L1nknAQotOY,394,1206,268,100,26,0
L22rhYQF9C8,146,100,140,6,0,0
L3HzXN54vUs,1,2,1,0,0,0
L3O7GEEncR4,2,1,2,0,0,0
L3OZnA2fUwo,1,6,1,0,0,0
L4HWqGQxIj4,278,1322,218,53,7,0
L5O9ohU2gBk,69,99,69,0,0,0
L5W5dY2hjSI,14,19,12,2,0,0
L6Q_rI39GTM,57,41,57,0,0,0
L7aMO0ecCIo,64,36,63,1,0,0
L81dsripXDc,175,393,134,35,6,0
L83IqAIeXNs,32,51,31,1,0,0
L8uxFMnPghU,57,104,48,9,0,0
L9Uw6mEusP8,53,567,44,7,2,0
LABJA8-IXmM,348,754,254,79,13,2
LASdyTGkcDQ,387,1193,345,38,4,0
LAWd9Fke-JU,55,70,52,3,0,0
LApgR0iy-lQ,247,730,208,34,5,0
LB3E3V81Mn0,224,711,195,25,4,0
LBTU8agTj8M,17,32,16,1,0,0
LBiEhbNRFWo,0,1,0,0,0,0
LCoTXHIjvFM,46,33,46,0,0,0
LDiSmZIlpl0,70,121,63,7,0,0
LEMLU5hevDA,0,4,0,0,0,0
LEWhLfky098,299,36,275,24,0,0
LEt8Ch74sOc,656,924,316,169,161,10
LFoBf-fIUYY,34,20,34,0,0,0
LG6uiVoM5bI,7,1,7,0,0,0
LG92XCDMX_I,0,1,0,0,0,0
LGaNgl1hw4E,3,1,3,0,0,0
LIH1tG1bEOg,62,241,54,8,0,0
LIdukUwF8-U,38,148,37,1,0,0
LJ80zOZWb34,19,41,19,0,0,0
LKFtPUFU_nI,42,94,42,0,0,0
LKSAHJoRNFI,65,56,53,12,0,0
LLWBJ8CmnpA,25,60,24,1,0,0
LM9mgT28yCE,37,23,34,3,0,0
LMLNWBYd6m8,4,1,4,0,0,0
LNUWU498ZOw,46,69,46,0,0,0
LQ5rslC7aVU,66,427,61,5,0,0
LQAs9kJO4OI,0,3,0,0,0,0
LQQUMgs6Qjc,25,49,25,0,0,0
LQePptkGxnY,0,4,0,0,0,0
LRa8Nt6cLuY,4,2,4,0,0,0
LS0px5Lo8yg,110,99,109,1,0,0
LSHDHZIVJ6g,1,2,1,0,0,0
LScO7tOVkjE,6,10,6,0,0,0
LTN2AaW1tko,120,528,90,21,8,1
LTS8aJ2P340,7,18,7,0,0,0
LTiK4Xeil8c,18,15,16,2,0,0
LUY_pymhzIA,278,1322,216,52,10,0
LUeVE-sVv0c,27,22,27,0,0,0
LWJgfo4OAIw,108,184,97,10,1,0
LXVXjb-wYP0,181,790,161,17,3,0
LXsklatE8rE,33,37,30,3,0,0
LY61L4cVGd0,84,229,76,8,0,0
LYtdyjtYV-M,0,7,0,0,0,0
LYuIn4ourCo,0,1,0,0,0,0
LZFuVgMbhEU,1,1,1,0,0,0
LZgVf64YjSI,70,401,59,10,1,0
LZgw_uMngCM,22,35,22,0,0,0
LZqXE3omhaw,245,622,207,29,9,0
L_JvxxnXDxY,5,1,5,0,0,0
L_M6h9I0F9c,2,3,2,0,0,0
L_UbDtbLLlU,44,89,43,1,0,0
L_X3yWB48yk,8,8,8,0,0,0
L_ZuWOgTjVU,63,341,61,2,0,0
L_b1SxZc9A0,27,15,27,0,0,0
LaCRuR1t5D0,37,3,36,1,0,0
LaKmJVCvDw0,0,2,0,0,0,0
Lagk7HE_MSo,59,168,51,8,0,0
Lap1Z7O0xBw,478,1122,321,123,34,0
LauZdkBTa5s,22,9,22,0,0,0
LbZ-VnI2_qE,103,225,85,17,1,0
Lcabd0WLovw,10,0,10,0,0,0
LctRBdggIQA,28,20,27,1,0,0
Lf1ibP4547E,3,57,3,0,0,0
LfOul2pge0Q,24,10,24,0,0,0
LfrikFCQwrI,1,6,1,0,0,0
LgtIvZMUFjo,1,13,1,0,0,0
Lgxw6gkdkfE,20,34,20,0,0,0
LhO6uDHKp8Q,23,17,23,0,0,0
Lht2TXYiQFQ,45,36,43,2,0,0
LiGJTG1nHRM,75,85,55,15,5,0
LiWuwuAG7gM,138,847,123,13,2,0
LieCtn-ylkg,6,6,6,0,0,0
Liph3_ZEakg,0,1,0,0,0,0
LjgY0qvjRZc,15,21,14,1,0,0
Ljizd-0B9AM,8,1,8,0,0,0
LjxPL3Q7ucU,106,365,101,5,0,0
Lk0KpR26fFQ,32,79,32,0,0,0
LkVXPRFawS8,27,35,27,0,0,0
LkXMQGF59-E,99,101,95,4,0,0
LknDlOqpE-U,142,49,140,2,0,0
Ll9FlU0SjyM,348,1231,299,41,8,0
Lm5yrHndjlQ,75,31,59,15,1,0
Lm7AgW5npbI,0,1,0,0,0,0
LmBN1omWOYE,64,105,49,14,1,0
Lmdl0C1Dxks,43,32,37,6,0,0
LmfOZG15KNE,18,11,17,1,0,0
LmqlBQNj-zU,53,231,44,9,0,0
LnfMJInm7Oc,8,3,8,0,0,0
Lnzsm4Lh9ME,2,19,2,0,0,0
LoT5yhZHpDU,17,42,17,0,0,0
LoTUy08TZfI,0,1,0,0,0,0
Low3M7Q7U_c,24,15,24,0,0,0
Lph-2Eh5Y_I,184,830,160,22,2,0
LpmC03Uy7UY,65,33,57,8,0,0
LpvsWlJogcQ,10,32,10,0,0,0
Lq5mhIcIaDk,59,38,58,1,0,0
LqmTAbZcsbE,207,150,171,35,1,0
LqrG4bzUg48,34,16,34,0,0,0
Lr4hRRWgDes,8,4,8,0,0,0
LrB4KNHHc-U,0,13,0,0,0,0
LrHL5Uwlveg,40,64,40,0,0,0
LrX7Ucjf63E,0,1,0,0,0,0
LsVXCE1OP1A,101,328,79,19,3,0
LtdbQMwHHEQ,23,37,20,3,0,0
LuDM9keJ6yQ,5,7,5,0,0,0
LuTVNZnQwRs,128,51,128,0,0,0
Lur2WOCk3Tw,87,110,62,19,6,0
Lut0ZgOXJjI,53,17,50,3,0,0
LvKR3c9Wzj0,328,1252,253,51,21,3
LvfPe_P3JSo,6,7,6,0,0,0
Lw1cnSVsDeA,21,137,21,0,0,0
LxO5FpVgddo,399,769,351,42,6,0
LzbsoFDoQNA,152,507,132,17,3,0
Lzncr_uKm4w,79,308,73,6,0,0
LzomCxqbL58,32,153,30,2,0,0
M-GcDqVDkTg,342,1238,291,44,7,0
M-HxPCCh7V4,1,2,1,0,0,0
M-X76jD27tc,4,1,4,0,0,0
M09N9f0bRi4,12,12,12,0,0,0
M0Rx_4sGIcg,22,139,21,1,0,0
M11HMWa_ZcM,1,2,1,0,0,0
M1Bp8wxGvMI,73,18,71,2,0,0
M1O2VBAdCfY,19,10,16,3,0,0
M2Mrzg_SHq4,151,40,138,13,0,0
M3mQ-eowOh4,151,512,133,14,4,0
M4-28Pz9xHE,1,2,1,0,0,0
M4U52xzYQUw,51,9,43,6,2,0
M4_6WB4OGxw,327,1253,267,54,6,0
M4tEQTUQrrY,7,4,7,0,0,0
M6LpdplrF1k,0,1,0,0,0,0
M6SwXnWVos0,0,1,0,0,0,0
M75EEgQ54p8,142,502,123,17,2,0
M7BO3QX8awo,19,9,18,1,0,0
M8Sp-fcluss,0,1,0,0,0,0
M8mb3aZjxvs,36,10,36,0,0,0
M8u-32DCrSQ,1,2,1,0,0,0
M9-iLwt3bGA,4,9,4,0,0,0
M9ZbkhBqPhk,0,1,0,0,0,0
M9dMmf7SafU,34,179,33,1,0,0
MBCH_5tfEs8,28,4,26,2,0,0
MCAosT-KfnQ,6,7,6,0,0,0
MCWXsmjvUcM,23,37,21,1,1,0
MCoqnoVau0g,188,727,172,14,2,0
ME1PnfrLpLY,0,5,0,0,0,0
ME7aqIVfgAg,0,1,0,0,0,0
MEWZcsqxAcU,499,1101,342,126,29,2
MF1r8HuNra8,440,1140,362,68,10,0
MF5GCq5b8xg,126,538,118,8,0,0
MFfUUGnegqM,11,15,11,0,0,0
MG0eKTvWPpU,114,624,108,5,1,0
MGb9YcyONOg,27,24,26,1,0,0
MGkpRJVLPw8,365,1235,279,83,3,0
MGuXo8wjt6Q,19,21,14,5,0,0
MH7lr7oTJjs,92,30,90,2,0,0
MHGMTPapJ-U,18,21,18,0,0,0
MHMj5-KSUT4,141,243,116,23,2,0
MIROx5nmeCI,70,119,63,7,0,0
MIVfPiWUosk,4,4,4,0,0,0
MI_7ARl3TgQ,28,5,27,1,0,0
MIbKfOL9Pho,1,5,1,0,0,0
MIcllHDuppQ,95,243,79,14,2,0
MIscTf2ZOuQ,3,12,3,0,0,0
MJ6UBRz93h0,193,464,172,17,4,0
MJfg1JMqXqQ,14,22,14,0,0,0
MJifMkbdKV0,141,895,126,13,2,0
MKXlEOmhEx8,70,271,63,7,0,0
MKoUaYB8kUM,1,0,1,0,0,0
ML6Tmsg24X0,2,2,2,0,0,0
MLXZ-NNB4ao,84,454,78,6,0,0
ML_m2JQJro8,5,0,5,0,0,0
MLcfULRGVFI,14,26,14,0,0,0
MLmmUwd7Ol8,149,975,115,25,9,0
MM53Ao8nIls,15,25,4,7,4,0
MMKwbonBhTw,1,0,1,0,0,0
MNFA0ZmNZsc,7,35,7,0,0,0
MNI9P8RSJVc,27,37,27,0,0,0
MO3Km6PKZco,16,124,16,0,0,0
MPANvWamVlw,5,59,5,0,0,0
MPZnLvCKa9A,3,4,3,0,0,0
MPcajZipTLk,18,9,16,2,0,0
MQ2npsQuDv4,269,550,241,25,3,0
MR6l-ZshrM4,1,1,1,0,0,0
MRAVgsnF4_Q,102,328,97,5,0,0
MRaLlj0k-zI,38,97,37,1,0,0
MTqobg3aff0,2,4,2,0,0,0
MTvHSJHmFoM,22,42,21,1,0,0
MUDxhgd4dQo,0,1,0,0,0,0
MULGrr0tdYQ,0,3,0,0,0,0
MUSVjbzHWM8,3,25,3,0,0,0
MVBG3WsjAlA,38,12,37,1,0,0
MVCMUmc7qpY,53,76,49,4,0,0
MVTFdDB5vrM,59,18,59,0,0,0
MVvibGeVs6M,3,0,3,0,0,0
MWBZg462H8o,160,498,148,12,0,0
MWQRmLxQLeA,13,0,13,0,0,0
MWW1IiW-Xe8,0,4,0,0,0,0
MWZFJwFmsX8,1,2,1,0,0,0
MY2Dsz_L-RE,95,259,89,5,1,0
M_0EwKnuILQ,78,220,76,2,0,0
M_4jRQO688k,13,12,13,0,0,0
M_EWBBvnxwQ,0,2,0,0,0,0
M_Z84LdaK3I,8,2,8,0,0,0
M_xJeIvZjAQ,425,1135,386,32,7,0
Ma9XQku2M6s,147,113,133,14,0,0
MaIQxpa7Vb4,1,6,1,0,0,0
MbCMd0zDnD0,227,17,227,0,0,0
MbQjiJ1hmnE,72,19,71,1,0,0
Mbb35_K-uxI,427,833,248,137,42,0
MbsGIMIgw2o,96,25,94,2,0,0
Mc3yGkHPVU4,70,528,65,5,0,0
MciiUwEYSAA,0,1,0,0,0,0
Md2Bgudn9uo,5,6,5,0,0,0
MdMp0sPVG08,119,19,119,0,0,0
MdazhYrVsUQ,3,11,3,0,0,0
MdoH6RbjMLo,113,162,109,4,0,0
MdsrLguZd14,568,1032,368,153,45,2
MduUaeTSChk,3,1,3,0,0,0
MePfsqonxiw,0,3,0,0,0,0
MeUzi_6X4fk,0,1,0,0,0,0
MeycyEGhESE,86,7,86,0,0,0
Mf9-rw4xOPI,250,488,220,23,7,0
MfTNoshIWBM,14,5,14,0,0,0
MfUVJ4MAWpg,115,44,112,3,0,0
Mff7y2Cd04A,69,165,68,1,0,0
MfnNrDcv-bo,157,231,145,11,1,0
Mg3p3CwS8gk,18,10,18,0,0,0
MgIJw0VeLoM,26,176,24,2,0,0
MgYXvNiUEzc,10,1,10,0,0,0
MgjcO-6ekG0,86,66,77,8,1,0
MhIGoEMEusU,1,0,1,0,0,0
MiHOv6EWbSY,40,69,38,2,0,0
MiMS17GIG6k,0,2,0,0,0,0
Mibg-6AuPHA,8,32,6,2,0,0
MjAOhPHNq30,100,182,91,9,0,0
MjKKDNzclqM,0,3,0,0,0,0
Mjk34oj9CM0,8,12,8,0,0,0
Mjo4mf6UZks,3,0,3,0,0,0
Mjq-FOHjA20,0,2,0,0,0,0
MkTF4ozw6EE,233,48,233,0,0,0
Ml8muk468F0,0,3,0,0,0,0
MlTTYLUs7b0,82,12,79,3,0,0
MlsAMs4ROKs,1,5,1,0,0,0
Mn1rkSwe1zs,57,41,54,3,0,0
MndK1KQIdw0,45,43,44,1,0,0
MnxdNfQDFJg,131,158,119,11,1,0
MoE-BTvtnFU,0,4,0,0,0,0
MoU8bemcE9U,11,1,11,0,0,0
MokRTSoVJY4,3,1,3,0,0,0
Mopexqesbbs,11,3,11,0,0,0
MouJeWemw1g,4,0,4,0,0,0
Mp5U2JXgj28,8,2,8,0,0,0
MpE8o2gqqSg,23,4,23,0,0,0
MpEUizo9VKE,24,124,21,3,0,0
MpcCwe8lNs0,10,99,10,0,0,0
MppHKIuIik0,31,7,31,0,0,0
MpthONRIH0Q,22,10,22,0,0,0
MqCkLk3P80s,108,454,91,9,8,0
MqoEVy_IcuM,479,1121,377,78,22,2
Mr8DirWrMFQ,475,1058,398,59,18,0
Mrds37eDuTY,309,1219,246,56,7,0
Ms90CrfO32g,24,49,23,1,0,0
MsPMvKVyBw4,52,87,49,3,0,0
MsQzTQitGKA,0,2,0,0,0,0
Mtja_wPYKZ4,24,33,24,0,0,0
MuFkb6UnlD4,0,3,0,0,0,0
MuuY8WfdAyE,39,41,33,5,1,0
Mv4EpBG59j4,0,60,0,0,0,0
MvD8QYqDuGE,118,48,104,14,0,0
MvXqHPKSZtw,84,20,84,0,0,0
MvkjngNbU6U,8,19,8,0,0,0
MvkoA2-Fy4Y,0,1,0,0,0,0
MvmLlnDvguE,2,4,2,0,0,0
MwP9GhKEG6o,39,35,38,1,0,0
MwjrTWJvYKI,5,0,5,0,0,0
MwqkdX9lyuk,0,1,0,0,0,0
Mx6J5xE6M1Q,358,1242,283,52,22,1
MyVo6Mv9Xpc,16,133,16,0,0,0
MygRThL6NS4,40,99,40,0,0,0
MylS4nYRESk,13,3,13,0,0,0
MyrbYfRupmw,106,292,90,15,1,0
MywtKf_HyFs,3,1,3,0,0,0
MzlpxKu4yb0,139,289,125,14,0,0
N04pFZ2xceI,0,3,0,0,0,0
N0O7ttISUS8,132,273,112,18,2,0
N0yRm9s8bsY,93,14,92,1,0,0
N1P2PREUF9o,64,19,54,10,0,0
N1YCQV7V4Uo,10,14,10,0,0,0
N39rq0u6Ojg,160,7,160,0,0,0
N3ZE7OPw7TU,8,7,8,0,0,0
N3sQ5vUEURs,0,4,0,0,0,0
N4m_bsIIDP0,1,1,1,0,0,0
N56gvc0Uh7I,136,162,133,3,0,0
N5QPf1XSA4s,0,1,0,0,0,0
N5R5MsaV9F0,488,753,371,85,32,0
N5m_I0duq0E,129,262,108,20,1,0
N6PPiMXgsUY,16,10,16,0,0,0
N6_ND4HSM7g,58,456,53,4,1,0
N6d7HV_JGqg,95,17,95,0,0,0
N6rSxFYXzME,22,38,13,7,2,0
N7Rp5CWOVtM,7,7,7,0,0,0
N7WXEjVEMqI,0,2,0,0,0,0
N7bN3rJy7hM,322,858,273,34,15,0
N7beOQBfmbA,83,572,72,7,3,1
N84kIwWNH6A,28,22,28,0,0,0
N8sxWIti_do,126,629,112,12,2,0
N9CwNWb6S5s,436,1144,307,118,10,1
N9VoVXMGFHU,278,765,237,31,10,0
N9iLohJsq2w,71,9,68,2,1,0
NA5ogjbajwQ,38,30,37,1,0,0
NA9VWaQ72dA,16,30,14,2,0,0
NAO-xNuUC3k,181,608,163,10,8,0
NBg9RQqySNw,36,5,36,0,0,0
NBxa23jz3A0,16,3,16,0,0,0
NCSvezzZXxk,28,6,28,0,0,0
NCVoxXc2QJ8,9,1,9,0,0,0
NCZ7bK663SU,1,3,1,0,0,0
NDuAinMdxOg,0,2,0,0,0,0
NF0ffifHat4,102,29,96,6,0,0
NFZkngXN1D8,6,16,6,0,0,0
NFe_XZDXbv4,2,0,2,0,0,0
NFsWmDZgCuw,7,2,7,0,0,0
NGDRhfGQGI0,2,9,2,0,0,0
NH4bRyZCELc,4,4,4,0,0,0
NHSLp1xJNyE,1,4,1,0,0,0
NI0y6SZ3aJs,15,17,15,0,0,0
NIfJGFeHkME,0,2,0,0,0,0
NJPdfRVH0SM,0,5,0,0,0,0
NKIsFFHToMw,143,238,142,1,0,0
NKMZH817pto,499,1081,338,116,42,3
NK_VBui7oAA,48,18,46,2,0,0
NLtR7mH-sRw,13,12,13,0,0,0
NMy5uoq3VME,4,8,4,0,0,0
